"name","owner","creation","modified","modified_by","docstatus","idx","item_code","uom","packing_unit","item_name","price_list","buying","selling","currency","price_list_rate","valid_from","lead_time_days","doctype"
"13rdcp0j96","Administrator","2026-05-11 23:53:09.964428","2026-05-11 23:53:09.964428","Administrator","0","0","BO.9907.L.7.S","Nos","0","Distal Humerus With Lateral Support LCP (2.7mm&3.5mm) 7h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13rf2o9rn7","Administrator","2026-05-11 23:53:09.986984","2026-05-11 23:53:09.986984","Administrator","0","0","BO.9907.R.11.S","Nos","0","Distal Humerus With Lateral Support LCP (2.7mm&3.5mm) 11h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13shn6q60b","Administrator","2026-05-11 23:53:10.010617","2026-05-11 23:53:10.010617","Administrator","0","0","BO.9907.L.11.S","Nos","0","Distal Humerus With Lateral Support LCP (2.7mm&3.5mm) 11h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13s5822gd3","Administrator","2026-05-11 23:53:10.036276","2026-05-11 23:53:10.036276","Administrator","0","0","BO.9907.R.13.S","Nos","0","Distal Humerus With Lateral Support LCP (2.7mm&3.5mm) 13h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13su5gfjp2","Administrator","2026-05-11 23:53:10.060969","2026-05-11 23:53:10.060969","Administrator","0","0","BO.9907.L.13.S","Nos","0","Distal Humerus With Lateral Support LCP (2.7mm&3.5mm) 13h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13ss81bfjh","Administrator","2026-05-11 23:53:10.084871","2026-05-11 23:53:10.084871","Administrator","0","0","BO.9908.L.3.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 3h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13t5qp0l3p","Administrator","2026-05-11 23:53:10.107900","2026-05-11 23:53:10.107900","Administrator","0","0","BO.9908.R.3.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 3h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13tbmstv1b","Administrator","2026-05-11 23:53:10.134684","2026-05-11 23:53:10.134684","Administrator","0","0","BO.9908.L.5.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 5h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13td984s3n","Administrator","2026-05-11 23:53:10.162139","2026-05-11 23:53:10.162139","Administrator","0","0","BO.9908.R.5.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 5h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13un279j39","Administrator","2026-05-11 23:53:10.211007","2026-05-11 23:53:10.211007","Administrator","0","0","BO.9908.L.7.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 7h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13ugctb264","Administrator","2026-05-11 23:53:10.251569","2026-05-11 23:53:10.251569","Administrator","0","0","BO.9908.R.7.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 7h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13ulf70en6","Administrator","2026-05-11 23:53:10.277680","2026-05-11 23:53:10.277680","Administrator","0","0","BO.9908.L.9.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 9h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13v9s27jer","Administrator","2026-05-11 23:53:10.306608","2026-05-11 23:53:10.306608","Administrator","0","0","BO.9908.R.9.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 9h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13v74bp8ng","Administrator","2026-05-11 23:53:10.338280","2026-05-11 23:53:10.338280","Administrator","0","0","BO.9908.L.11.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 11h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13vk18530t","Administrator","2026-05-11 23:53:10.360118","2026-05-11 23:53:10.360118","Administrator","0","0","BO.9908.R.11.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 11h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"13vgppj3c7","Administrator","2026-05-11 23:53:10.380757","2026-05-11 23:53:10.380757","Administrator","0","0","BO.9908.L.13.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 13h L SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1406g6b2rb","Administrator","2026-05-11 23:53:10.408708","2026-05-11 23:53:10.408708","Administrator","0","0","BO.9908.R.13.S","Nos","0","Medial Distal Humerus LCP (2.7mm&3.5mm) 13h R SS","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14036md3gg","Administrator","2026-05-11 23:53:10.437001","2026-05-11 23:53:10.437001","Administrator","0","0","BO.509.R.4.R.S","Nos","0","OLECRANON LOCKING PLATE 3.5MM 4H RIGHT S.S. 4H","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"140el7kunt","Administrator","2026-05-11 23:53:10.459957","2026-05-11 23:53:10.459957","Administrator","0","0","BO.509.R.6.R.S","Nos","0","OLECRANON LOCKING PLATE 3.5MM 6H RIGHT S.S. 6H","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"140blftagn","Administrator","2026-05-11 23:53:10.490610","2026-05-11 23:53:10.490610","Administrator","0","0","BO.509.R.8.R.S","Nos","0","OLECRANON LOCKING PLATE 3.5MM 6H RIGHT S.S. 8H","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"141rn5v4g3","Administrator","2026-05-11 23:53:10.513624","2026-05-11 23:53:10.513624","Administrator","0","0","BO.509.R.4.L.S","Nos","0","OLECRANON LOCKING PLATE 3.5MM 4H LEFT S.S. 4H","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"141705ohf1","Administrator","2026-05-11 23:53:10.535032","2026-05-11 23:53:10.535032","Administrator","0","0","BO.509.R.6.L.S","Nos","0","OLECRANON LOCKING PLATE 3.5MM 6H LEFT S.S. 6H","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"141p8djsue","Administrator","2026-05-11 23:53:10.555163","2026-05-11 23:53:10.555163","Administrator","0","0","BO.509.R.8.L.S","Nos","0","OLECRANON LOCKING PLATE 3.5MM 6H LEFT S.S. 8H","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"141um038cu","Administrator","2026-05-11 23:53:10.576093","2026-05-11 23:53:10.576093","Administrator","0","0","BO.9946.2.R.S","Nos","0","Two-columa distal Radius plate, S.S. 2H Right","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"141ov4pn87","Administrator","2026-05-11 23:53:10.596530","2026-05-11 23:53:10.596530","Administrator","0","0","BO.9946.3.R.S","Nos","0","Two-columa distal Radius plate, S.S. 3H Right","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"142o7fv4ln","Administrator","2026-05-11 23:53:10.617892","2026-05-11 23:53:10.617892","Administrator","0","0","BO.9946.4.R.S","Nos","0","Two-columa distal Radius plate, S.S. 4H Right","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"142tioh56j","Administrator","2026-05-11 23:53:10.638941","2026-05-11 23:53:10.638941","Administrator","0","0","BO.9946.6.R.S","Nos","0","Two-columa distal Radius plate, S.S. 6H Right","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"142k1u070r","Administrator","2026-05-11 23:53:10.655121","2026-05-11 23:53:10.655121","Administrator","0","0","BO.9946.8.R.S","Nos","0","Two-columa distal Radius plate, S.S. 8H Right","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"142q72mjpc","Administrator","2026-05-11 23:53:10.675850","2026-05-11 23:53:10.675850","Administrator","0","0","BO.9946.2.L.S","Nos","0","Two-columa distal Radius plate, S.S. 2H Left","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"143hpn0mn1","Administrator","2026-05-11 23:53:10.697911","2026-05-11 23:53:10.697911","Administrator","0","0","BO.9946.3.L.S","Nos","0","Two-columa distal Radius plate, S.S. 3H Left","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1437mju3ou","Administrator","2026-05-11 23:53:10.726227","2026-05-11 23:53:10.726227","Administrator","0","0","BO.9946.4.L.S","Nos","0","Two-columa distal Radius plate, S.S. 4H Left","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"143afdj8bp","Administrator","2026-05-11 23:53:10.749019","2026-05-11 23:53:10.749019","Administrator","0","0","BO.9946.6.L.S","Nos","0","Two-columa distal Radius plate, S.S. 6H Left","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"143hi1lhhg","Administrator","2026-05-11 23:53:10.763045","2026-05-11 23:53:10.763045","Administrator","0","0","BO.9946.8.L.S","Nos","0","Two-columa distal Radius plate, S.S. 8H Left","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"143aahdeuf","Administrator","2026-05-11 23:53:10.784152","2026-05-11 23:53:10.784152","Administrator","0","0","BO.167.7.S","Nos","0","BROAD LOCKING COMPRESSION PLATE 5.0MM 7H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"144g6tb32t","Administrator","2026-05-11 23:53:10.805762","2026-05-11 23:53:10.805762","Administrator","0","0","BO.167.9.S","Nos","0","BROAD LOCKING COMPRESSION PLATE 5.0MM 9H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"144va6c77u","Administrator","2026-05-11 23:53:10.828642","2026-05-11 23:53:10.828642","Administrator","0","0","BO.167.11.S","Nos","0","BROAD LOCKING COMPRESSION PLATE 5.0MM 11H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1440vfqnde","Administrator","2026-05-11 23:53:10.845894","2026-05-11 23:53:10.845894","Administrator","0","0","BO.167.13.S","Nos","0","BROAD LOCKING COMPRESSION PLATE 5.0MM 13H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1446fk4bgd","Administrator","2026-05-11 23:53:10.867829","2026-05-11 23:53:10.867829","Administrator","0","0","BO.167.15.S","Nos","0","BROAD LOCKING COMPRESSION PLATE 5.0MM 15H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"144mvsndr2","Administrator","2026-05-11 23:53:10.895589","2026-05-11 23:53:10.895589","Administrator","0","0","BO.167.17.S","Nos","0","BROAD LOCKING COMPRESSION PLATE 5.0MM 17H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"145oq5ejt2","Administrator","2026-05-11 23:53:10.915513","2026-05-11 23:53:10.915513","Administrator","0","0","BO.9986.L.04.S","Nos","0","Proximal Tibia Locking Plate L 4h S.S","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"145b7ucf55","Administrator","2026-05-11 23:53:10.937140","2026-05-11 23:53:10.937140","Administrator","0","0","BO.9986.L.06.S","Nos","0","Proximal Tibia Locking Plate L 6h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"145hhfnr12","Administrator","2026-05-11 23:53:10.957810","2026-05-11 23:53:10.957810","Administrator","0","0","BO.9986.L.08.S","Nos","0","Proximal Tibia Locking Plate L 8h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"145cevmfpf","Administrator","2026-05-11 23:53:10.980476","2026-05-11 23:53:10.980476","Administrator","0","0","BO.9986.L.10.S","Nos","0","Proximal Tibia Locking Plate L 10h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"146dhiugt2","Administrator","2026-05-11 23:53:11.010750","2026-05-11 23:53:11.010750","Administrator","0","0","BO.9986.L.12.S","Nos","0","Proximal Tibia Locking Plate L 12h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14656hqjbp","Administrator","2026-05-11 23:53:11.041470","2026-05-11 23:53:11.041470","Administrator","0","0","BO.9986.L.14.S","Nos","0","Proximal Tibia Locking Plate L 14h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"146ccq9s16","Administrator","2026-05-11 23:53:11.067843","2026-05-11 23:53:11.067843","Administrator","0","0","BO.9986.R.04.S","Nos","0","Proximal Tibia Locking Plate R 4h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"147jvqqdro","Administrator","2026-05-11 23:53:11.102325","2026-05-11 23:53:11.102325","Administrator","0","0","BO.9986.R.06.S","Nos","0","Proximal Tibia Locking Plate R 6h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14705b9lkn","Administrator","2026-05-11 23:53:11.133734","2026-05-11 23:53:11.133734","Administrator","0","0","BO.9986.R.08.S","Nos","0","Proximal Tibia Locking Plate R 8h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1476ccempv","Administrator","2026-05-11 23:53:11.159904","2026-05-11 23:53:11.159904","Administrator","0","0","BO.9986.R.10.S","Nos","0","Proximal Tibia Locking Plate R 10h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"147i4vn3ej","Administrator","2026-05-11 23:53:11.193304","2026-05-11 23:53:11.193304","Administrator","0","0","BO.9986.R.12.S","Nos","0","Proximal Tibia Locking Plate R 12h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"148vkl61nn","Administrator","2026-05-11 23:53:11.217581","2026-05-11 23:53:11.217581","Administrator","0","0","BO.9986.R.14.S","Nos","0","Proximal Tibia Locking Plate R 14h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"148tqrpre4","Administrator","2026-05-11 23:53:11.239538","2026-05-11 23:53:11.239538","Administrator","0","0","BO.186.10.S","Nos","0","Locking screw 2.4mm, 10mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1484h996nc","Administrator","2026-05-11 23:53:11.261471","2026-05-11 23:53:11.261471","Administrator","0","0","BO.186.12.S","Nos","0","Locking screw 2.4mm, 12mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"148bl2mhr2","Administrator","2026-05-11 23:53:11.283910","2026-05-11 23:53:11.283910","Administrator","0","0","BO.186.14.S","Nos","0","Locking screw 2.4mm, 14mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14950c4vo5","Administrator","2026-05-11 23:53:11.313235","2026-05-11 23:53:11.313235","Administrator","0","0","BO.186.16.S","Nos","0","Locking screw 2.4mm, 16mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1496dvspht","Administrator","2026-05-11 23:53:11.340827","2026-05-11 23:53:11.340827","Administrator","0","0","BO.186.18.S","Nos","0","Locking screw 2.4mm, 18mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"149bg2djrf","Administrator","2026-05-11 23:53:11.365614","2026-05-11 23:53:11.365614","Administrator","0","0","BO.186.20.S","Nos","0","Locking screw 2.4mm, 20mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14ab8eqja8","Administrator","2026-05-11 23:53:11.397154","2026-05-11 23:53:11.397154","Administrator","0","0","BO.186.22.S","Nos","0","Locking screw 2.4mm, 22mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14a0nmlcte","Administrator","2026-05-11 23:53:11.423449","2026-05-11 23:53:11.423449","Administrator","0","0","BO.186.24.S","Nos","0","Locking screw 2.4mm, 24mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14auq0o2kr","Administrator","2026-05-11 23:53:11.443342","2026-05-11 23:53:11.443342","Administrator","0","0","BO.186.26.S","Nos","0","Locking screw 2.4mm, 26mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14aerhb4dc","Administrator","2026-05-11 23:53:11.472289","2026-05-11 23:53:11.472289","Administrator","0","0","BO.186.28.S","Nos","0","Locking screw 2.4mm, 28mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14bgqtlghi","Administrator","2026-05-11 23:53:11.499598","2026-05-11 23:53:11.499598","Administrator","0","0","BO.186.30.S","Nos","0","Locking screw 2.4mm, 30mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14bl0uhavq","Administrator","2026-05-11 23:53:11.531521","2026-05-11 23:53:11.531521","Administrator","0","0","BO.204.32.S","Nos","0","Locking screw 2.7mm, 32mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14b60ujhlu","Administrator","2026-05-11 23:53:11.554872","2026-05-11 23:53:11.554872","Administrator","0","0","BO.204.34.S","Nos","0","Locking screw 2.7mm, 34mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14b37ddokr","Administrator","2026-05-11 23:53:11.580353","2026-05-11 23:53:11.580353","Administrator","0","0","BO.204.36.S","Nos","0","Locking screw 2.7mm, 36mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14c605io7p","Administrator","2026-05-11 23:53:11.607893","2026-05-11 23:53:11.607893","Administrator","0","0","BO.204.38.S","Nos","0","Locking screw 2.7mm, 38mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14cdkr0t9a","Administrator","2026-05-11 23:53:11.632952","2026-05-11 23:53:11.632952","Administrator","0","0","BO.204.40.S","Nos","0","Locking screw 2.7mm, 40mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14cjcq6jo1","Administrator","2026-05-11 23:53:11.657577","2026-05-11 23:53:11.657577","Administrator","0","0","BO.268.R.4.S","Nos","0","Medial Proximal Tibia Locking Plate R 4h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14cm7vu5st","Administrator","2026-05-11 23:53:11.683980","2026-05-11 23:53:11.683980","Administrator","0","0","BO.268.R.6.S","Nos","0","Medial Proximal Tibia Locking Plate R 6h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14dmfqrk46","Administrator","2026-05-11 23:53:11.711029","2026-05-11 23:53:11.711029","Administrator","0","0","BO.268.R.8.S","Nos","0","Medial Proximal Tibia Locking Plate R 8h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14d1p6o0b0","Administrator","2026-05-11 23:53:11.740563","2026-05-11 23:53:11.740563","Administrator","0","0","BO.268.R.10.S","Nos","0","Medial Proximal Tibia Locking Plate R 10h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14d5acm3k9","Administrator","2026-05-11 23:53:11.774636","2026-05-11 23:53:11.774636","Administrator","0","0","BO.268.R.12.S","Nos","0","Medial Proximal Tibia Locking Plate R 12h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14evuqgupo","Administrator","2026-05-11 23:53:11.802123","2026-05-11 23:53:11.802123","Administrator","0","0","BO.268.R.14.S","Nos","0","Medial Proximal Tibia Locking Plate R 14h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14ektgnea1","Administrator","2026-05-11 23:53:11.833734","2026-05-11 23:53:11.833734","Administrator","0","0","BO.268.R.16.S","Nos","0","Medial Proximal Tibia Locking Plate R 16h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14ei10tof2","Administrator","2026-05-11 23:53:11.858018","2026-05-11 23:53:11.858018","Administrator","0","0","BO.268.L.4.S","Nos","0","Medial Proximal Tibia Locking Plate L 4h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14e9vslbd2","Administrator","2026-05-11 23:53:11.877088","2026-05-11 23:53:11.877088","Administrator","0","0","BO.268.L.6.S","Nos","0","Medial Proximal Tibia Locking Plate L 6h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14fprfegme","Administrator","2026-05-11 23:53:11.910907","2026-05-11 23:53:11.910907","Administrator","0","0","BO.268.L.8.S","Nos","0","Medial Proximal Tibia Locking Plate L 8h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14fgp681p3","Administrator","2026-05-11 23:53:11.936382","2026-05-11 23:53:11.936382","Administrator","0","0","BO.268.L.10.S","Nos","0","Medial Proximal Tibia Locking Plate L 10h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14fb4n462c","Administrator","2026-05-11 23:53:11.957739","2026-05-11 23:53:11.957739","Administrator","0","0","BO.268.L.12.S","Nos","0","Medial Proximal Tibia Locking Plate L 12h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14fhfq4883","Administrator","2026-05-11 23:53:11.977423","2026-05-11 23:53:11.977423","Administrator","0","0","BO.268.L.14.S","Nos","0","Medial Proximal Tibia Locking Plate L 14h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14g9ed9aes","Administrator","2026-05-11 23:53:12.011728","2026-05-11 23:53:12.011728","Administrator","0","0","BO.268.L.16.S","Nos","0","Medial Proximal Tibia Locking Plate L 16h S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14g9gdi6s1","Administrator","2026-05-11 23:53:12.042221","2026-05-11 23:53:12.042221","Administrator","0","0","BO.02.9938.05.S.S.","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 5 Holes S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14hshvd0a7","Administrator","2026-05-11 23:53:12.096097","2026-05-11 23:53:12.096097","Administrator","0","0","BO.02.9938.07.S.S.","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 7 Holes S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14h0v3o6ar","Administrator","2026-05-11 23:53:12.157547","2026-05-11 23:53:12.157547","Administrator","0","0","BO.02.9938.09.S.S.","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 9 Holes S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14i0b8nj0s","Administrator","2026-05-11 23:53:12.203317","2026-05-11 23:53:12.203317","Administrator","0","0","BO.02.9938.11.S.S.","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 11 Holes S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14ib5udtcr","Administrator","2026-05-11 23:53:12.260195","2026-05-11 23:53:12.260195","Administrator","0","0","BO.02.9938.13.S.S.","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 13 Holes S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14ic6vlpug","Administrator","2026-05-11 23:53:12.288227","2026-05-11 23:53:12.288227","Administrator","0","0","BO.02.9938.05.Ti","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 5 Holes Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14jm5qpp5s","Administrator","2026-05-11 23:53:12.334261","2026-05-11 23:53:12.334261","Administrator","0","0","BO.02.9938.07.Ti","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 7 Holes Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14jl25afdo","Administrator","2026-05-11 23:53:12.387440","2026-05-11 23:53:12.387440","Administrator","0","0","BO.02.9938.09.Ti","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 9 Holes Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14k02kukpn","Administrator","2026-05-11 23:53:12.425255","2026-05-11 23:53:12.425255","Administrator","0","0","BO.02.9938.11.Ti","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 11 Holes Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14kdb7923c","Administrator","2026-05-11 23:53:12.462044","2026-05-11 23:53:12.462044","Administrator","0","0","BO.02.9938.13.Ti","Nos","0","PROXIMAL FEMUR LOCKING PLATE (6.5 COBRA HEAD) 13 Holes Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14lgb6sr68","Administrator","2026-05-11 23:53:12.499717","2026-05-11 23:53:12.499717","Administrator","0","0","BO.511.S.5h.R","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & R 5H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14l798b6fl","Administrator","2026-05-11 23:53:12.564017","2026-05-11 23:53:12.564017","Administrator","0","0","BO.511.S.7h.R","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & R 7H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14m8elh1lr","Administrator","2026-05-11 23:53:12.617659","2026-05-11 23:53:12.617659","Administrator","0","0","BO.511.S.9h.R","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & R 9H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14msf3ro1r","Administrator","2026-05-11 23:53:12.670049","2026-05-11 23:53:12.670049","Administrator","0","0","BO.511.S.11h.R","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & R 11H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14npdcbte6","Administrator","2026-05-11 23:53:12.698795","2026-05-11 23:53:12.698795","Administrator","0","0","BO.511.S.13h.R","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & R 13H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14nqp84b2d","Administrator","2026-05-11 23:53:12.738763","2026-05-11 23:53:12.738763","Administrator","0","0","BO.511.S.15h.R","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & R 15H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14nent21bl","Administrator","2026-05-11 23:53:12.779002","2026-05-11 23:53:12.779002","Administrator","0","0","BO.511.S.5h.L","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & L 5H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14o1ahho4s","Administrator","2026-05-11 23:53:12.848261","2026-05-11 23:53:12.848261","Administrator","0","0","BO.511.S.7h.L","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & L 7H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14obrot4l1","Administrator","2026-05-11 23:53:12.876643","2026-05-11 23:53:12.876643","Administrator","0","0","BO.511.S.9h.L","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & L 9H  S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14p70li4l8","Administrator","2026-05-11 23:53:12.913734","2026-05-11 23:53:12.913734","Administrator","0","0","BO.511.S.11h.L","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & L 11H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
